,code,country,year,set_healtchare_capita_outcomes
7458,SWE,Sweden,2003,115.0
7459,SWE,Sweden,2003,70.335
7460,SWE,Sweden,2003,470.0
7461,SWE,Sweden,2003,5.984
7462,SWE,Sweden,2003,4146.0
7463,SWE,Sweden,2003,314.0
7464,SWE,Sweden,2003,4.777
7465,SWE,Sweden,2003,85.0
7466,SWE,Sweden,2003,32.676
7467,SWE,Sweden,2003,0.271
7468,SWE,Sweden,2003,15.13
7469,SWE,Sweden,2003,394.0
7470,SWE,Sweden,2003,0.125
7471,SWE,Sweden,2003,15.0
7472,SWE,Sweden,2003,5.588
7473,SWE,Sweden,2003,0.445
7474,SWE,Sweden,2003,62.971
7475,SWE,Sweden,2004,234.0
7476,SWE,Sweden,2004,16.143
7477,SWE,Sweden,2004,0.015
7478,SWE,Sweden,2004,10.0
7479,SWE,Sweden,2004,0.008
7480,SWE,Sweden,2004,100.0
7481,SWE,Sweden,2004,0.002
7482,SWE,Sweden,2004,65.244
7483,SWE,Sweden,2004,11952.0
7484,SWE,Sweden,2004,1617.0
7485,SWE,Sweden,2004,0.011
7486,SWE,Sweden,2004,3535.0
7487,SWE,Sweden,2004,0.001
7488,SWE,Sweden,2004,59.823
7489,SWE,Sweden,2004,0.001
7490,SWE,Sweden,2004,0.054
7491,SWE,Sweden,2004,100.0
7492,SWE,Sweden,2004,0.117
7493,SWE,Sweden,2004,271.0
7494,SWE,Sweden,2004,82.456
7495,SWE,Sweden,2004,0.016
7496,SWE,Sweden,2004,2169.0
7497,SWE,Sweden,2004,1777.0
7498,SWE,Sweden,2004,100.0
7499,SWE,Sweden,2004,0.208
7500,SWE,Sweden,2004,605.0
7501,SWE,Sweden,2004,31.0
7502,SWE,Sweden,2004,74.051
7503,SWE,Sweden,2004,0.131
7504,SWE,Sweden,2004,60.0
7505,SWE,Sweden,2004,0.057
7506,SWE,Sweden,2004,6895.0
7507,SWE,Sweden,2004,47.0
7508,SWE,Sweden,2004,0.002
7509,SWE,Sweden,2004,0.002
7510,SWE,Sweden,2004,100.0
7511,SWE,Sweden,2004,0.021
7512,SWE,Sweden,2004,0.01
7513,SWE,Sweden,2004,12.734
7514,SWE,Sweden,2004,0.003
7515,SWE,Sweden,2004,7.0
7516,SWE,Sweden,2004,29.577
7517,SWE,Sweden,2004,453.0
7518,SWE,Sweden,2004,45.0
7519,SWE,Sweden,2004,0.037
7520,SWE,Sweden,2004,310.0
7521,SWE,Sweden,2004,0.016
7522,SWE,Sweden,2004,3.0
7523,SWE,Sweden,2004,0.019
7524,SWE,Sweden,2004,0.077
7525,SWE,Sweden,2004,57.689
7526,SWE,Sweden,2004,0.063
7527,SWE,Sweden,2004,0.005
7528,SWE,Sweden,2004,3308.0
7529,SWE,Sweden,2004,18.289
7530,SWE,Sweden,2004,1522.0
7531,SWE,Sweden,2004,19.937
7532,SWE,Sweden,2004,219.0
7533,SWE,Sweden,2004,19.355
7534,SWE,Sweden,2004,100.0
7535,SWE,Sweden,2004,57.0
7536,SWE,Sweden,2004,0.008
7537,SWE,Sweden,2004,100.0
7538,SWE,Sweden,2004,5.263
7539,SWE,Sweden,2004,0.002
7540,SWE,Sweden,2004,0.011
7541,SWE,Sweden,2004,100.0
7542,SWE,Sweden,2004,463.0
7543,SWE,Sweden,2004,9.934
7544,SWE,Sweden,2004,0.002
7545,SWE,Sweden,2004,5891.0
7546,SWE,Sweden,2004,12.281
7547,SWE,Sweden,2004,137.0
7548,SWE,Sweden,2004,100.0
7549,SWE,Sweden,2004,1055.0
7550,SWE,Sweden,2004,70.645
7551,SWE,Sweden,2004,30.165
7552,SWE,Sweden,2004,63.0
7553,SWE,Sweden,2004,65.568
7554,SWE,Sweden,2004,534.0
7555,SWE,Sweden,2004,6.977
7556,SWE,Sweden,2004,3703.0
7557,SWE,Sweden,2004,316.0
7558,SWE,Sweden,2004,6.013
7559,SWE,Sweden,2004,99.0
7560,SWE,Sweden,2004,28.633
7561,SWE,Sweden,2004,0.244
7562,SWE,Sweden,2004,30.243
7563,SWE,Sweden,2004,411.0
7564,SWE,Sweden,2004,0.125
7565,SWE,Sweden,2004,19.0
7566,SWE,Sweden,2004,6.122
7567,SWE,Sweden,2004,0.422
7568,SWE,Sweden,2004,62.859
7569,SWE,Sweden,2005,111.0
7570,SWE,Sweden,2005,18.622
7571,SWE,Sweden,2005,0.023
7572,SWE,Sweden,2005,10.145
7573,SWE,Sweden,2005,0.008
7574,SWE,Sweden,2005,100.0
7575,SWE,Sweden,2005,0.001
7576,SWE,Sweden,2005,56.091
7577,SWE,Sweden,2005,11921.0
7578,SWE,Sweden,2005,1453.0
7579,SWE,Sweden,2005,0.007
7580,SWE,Sweden,2005,3205.0
7581,SWE,Sweden,2005,0.001
7582,SWE,Sweden,2005,72.692
7583,SWE,Sweden,2005,0.001
7584,SWE,Sweden,2005,0.057
7585,SWE,Sweden,2005,100.0
7586,SWE,Sweden,2005,0.105
7587,SWE,Sweden,2005,378.0
7588,SWE,Sweden,2005,51.852
7589,SWE,Sweden,2005,0.018
7590,SWE,Sweden,2005,2082.0
7591,SWE,Sweden,2005,1884.0
7592,SWE,Sweden,2005,100.0
7593,SWE,Sweden,2005,0.215
7594,SWE,Sweden,2005,422.0
7595,SWE,Sweden,2005,35.0
7596,SWE,Sweden,2005,53.883
7597,SWE,Sweden,2005,0.127
7598,SWE,Sweden,2005,70.0
7599,SWE,Sweden,2005,0.05
7600,SWE,Sweden,2005,7045.0
7601,SWE,Sweden,2005,14.0
7602,SWE,Sweden,2005,0.002
7603,SWE,Sweden,2005,100.0
7604,SWE,Sweden,2005,0.013
7605,SWE,Sweden,2005,0.014
7606,SWE,Sweden,2005,14.017
7607,SWE,Sweden,2005,0.004
7608,SWE,Sweden,2005,11.0
7609,SWE,Sweden,2005,520.0
7610,SWE,Sweden,2005,32.0
7611,SWE,Sweden,2005,26.885
7612,SWE,Sweden,2005,0.028
7613,SWE,Sweden,2005,345.0
7614,SWE,Sweden,2005,0.018
7615,SWE,Sweden,2005,2.0
7616,SWE,Sweden,2005,0.02
7617,SWE,Sweden,2005,0.071
7618,SWE,Sweden,2005,59.097
7619,SWE,Sweden,2005,0.064
7620,SWE,Sweden,2005,0.004
7621,SWE,Sweden,2005,3077.0
7622,SWE,Sweden,2005,13.715
7623,SWE,Sweden,2005,1671.0
7624,SWE,Sweden,2005,38.835
7625,SWE,Sweden,2005,240.0
7626,SWE,Sweden,2005,20.29
7627,SWE,Sweden,2005,100.0
7628,SWE,Sweden,2005,27.0
7629,SWE,Sweden,2005,0.004
7630,SWE,Sweden,2005,100.0
7631,SWE,Sweden,2005,7.407
7632,SWE,Sweden,2005,0.001
7633,SWE,Sweden,2005,0.012
7634,SWE,Sweden,2005,100.0
7635,SWE,Sweden,2005,519.0
7636,SWE,Sweden,2005,6.154
7637,SWE,Sweden,2005,0.003
7638,SWE,Sweden,2005,6293.0
7639,SWE,Sweden,2005,40.741
7640,SWE,Sweden,2005,110.0
7641,SWE,Sweden,2005,100.0
7642,SWE,Sweden,2005,815.0
7643,SWE,Sweden,2005,69.565
7644,SWE,Sweden,2005,80.0
7645,SWE,Sweden,2005,67.663
7646,SWE,Sweden,2005,573.0
7647,SWE,Sweden,2005,10.71
7648,SWE,Sweden,2005,3735.0
7649,SWE,Sweden,2005,206.0
7650,SWE,Sweden,2005,7.282
7651,SWE,Sweden,2005,119.0
7652,SWE,Sweden,2005,35.719
7653,SWE,Sweden,2005,0.24
7654,SWE,Sweden,2005,21.154
7655,SWE,Sweden,2005,674.0
7656,SWE,Sweden,2005,0.109
7657,SWE,Sweden,2005,15.0
7658,SWE,Sweden,2005,8.19
7659,SWE,Sweden,2005,0.407
7660,SWE,Sweden,2005,59.352
7661,SWE,Sweden,2005,29.938
7662,SWE,Sweden,2006,109.0
7663,SWE,Sweden,2006,17.411
7664,SWE,Sweden,2006,0.022
7665,SWE,Sweden,2006,11.282
7666,SWE,Sweden,2006,0.009
7667,SWE,Sweden,2006,100.0
7668,SWE,Sweden,2006,0.001
7669,SWE,Sweden,2006,52.248
7670,SWE,Sweden,2006,12285.0
7671,SWE,Sweden,2006,1401.0
7672,SWE,Sweden,2006,0.007
7673,SWE,Sweden,2006,3273.0
7674,SWE,Sweden,2006,0.001
7675,SWE,Sweden,2006,75.61
7676,SWE,Sweden,2006,0.053
7677,SWE,Sweden,2006,100.0
7678,SWE,Sweden,2006,0.1
7679,SWE,Sweden,2006,496.0
7680,SWE,Sweden,2006,55.0
7681,SWE,Sweden,2006,0.021
7682,SWE,Sweden,2006,2130.0
7683,SWE,Sweden,2006,1989.0
7684,SWE,Sweden,2006,100.0
7685,SWE,Sweden,2006,0.207
7686,SWE,Sweden,2006,460.0
7687,SWE,Sweden,2006,44.0
7688,SWE,Sweden,2006,51.659
7689,SWE,Sweden,2006,0.122
7690,SWE,Sweden,2006,80.0
7691,SWE,Sweden,2006,0.045
7692,SWE,Sweden,2006,7343.0
7693,SWE,Sweden,2006,11.0
7694,SWE,Sweden,2006,100.0
7695,SWE,Sweden,2006,0.016
7696,SWE,Sweden,2006,0.015
7697,SWE,Sweden,2006,13.586
7698,SWE,Sweden,2006,0.004
7699,SWE,Sweden,2006,8.0
7700,SWE,Sweden,2006,656.0
7701,SWE,Sweden,2006,38.0
7702,SWE,Sweden,2006,26.642
7703,SWE,Sweden,2006,0.023
7704,SWE,Sweden,2006,390.0
7705,SWE,Sweden,2006,0.018
7706,SWE,Sweden,2006,1.0
7707,SWE,Sweden,2006,0.017
7708,SWE,Sweden,2006,59.772
7709,SWE,Sweden,2006,0.064
7710,SWE,Sweden,2006,0.004
7711,SWE,Sweden,2006,3136.0
7712,SWE,Sweden,2006,14.668
7713,SWE,Sweden,2006,1669.0
7714,SWE,Sweden,2006,44.076
7715,SWE,Sweden,2006,266.0
7716,SWE,Sweden,2006,20.513
7717,SWE,Sweden,2006,100.0
7718,SWE,Sweden,2006,20.0
7719,SWE,Sweden,2006,0.003
7720,SWE,Sweden,2006,0.068
7721,SWE,Sweden,2006,100.0
7722,SWE,Sweden,2006,5.0
7723,SWE,Sweden,2006,0.001
7724,SWE,Sweden,2006,0.012
7725,SWE,Sweden,2006,100.0
7726,SWE,Sweden,2006,554.0
7727,SWE,Sweden,2006,5.793
7728,SWE,Sweden,2006,0.003
7729,SWE,Sweden,2006,6471.0
7730,SWE,Sweden,2006,40.0
7731,SWE,Sweden,2006,100.0
7732,SWE,Sweden,2006,732.0
7733,SWE,Sweden,2006,30.737
7734,SWE,Sweden,2006,68.205
7735,SWE,Sweden,2006,93.0
7736,SWE,Sweden,2006,67.921
7737,SWE,Sweden,2006,546.0
7738,SWE,Sweden,2006,10.601
7739,SWE,Sweden,2006,3796.0
7740,SWE,Sweden,2006,211.0
7741,SWE,Sweden,2006,4.265
7742,SWE,Sweden,2006,115.0
7743,SWE,Sweden,2006,39.543
7744,SWE,Sweden,2006,0.235
7745,SWE,Sweden,2006,18.598
7746,SWE,Sweden,2006,686.0
7747,SWE,Sweden,2006,0.105
7748,SWE,Sweden,2006,9.0
7749,SWE,Sweden,2006,8.208
7750,SWE,Sweden,2006,0.394
7751,SWE,Sweden,2006,58.662
7752,SWE,Sweden,2006,0.003
7753,SWE,Sweden,2006,122.0
7754,SWE,Sweden,2007,0.022
7755,SWE,Sweden,2007,10.374
7756,SWE,Sweden,2007,0.012
7757,SWE,Sweden,2007,100.0
7758,SWE,Sweden,2007,55.58
7759,SWE,Sweden,2007,13872.0
7760,SWE,Sweden,2007,1380.0
7761,SWE,Sweden,2007,0.007
7762,SWE,Sweden,2007,4348.0
7763,SWE,Sweden,2007,0.002
7764,SWE,Sweden,2007,68.194
7765,SWE,Sweden,2007,0.054
7766,SWE,Sweden,2007,0.1
7767,SWE,Sweden,2007,506.0
7768,SWE,Sweden,2007,44.444
7769,SWE,Sweden,2007,0.022
7770,SWE,Sweden,2007,2146.0
7771,SWE,Sweden,2007,100.0
7772,SWE,Sweden,2007,0.229
7773,SWE,Sweden,2007,61.0
7774,SWE,Sweden,2007,607.0
7775,SWE,Sweden,2007,114.0
7776,SWE,Sweden,2007,0.042
7777,SWE,Sweden,2007,0.003
7778,SWE,Sweden,2007,8.0
7779,SWE,Sweden,2007,0.018
7780,SWE,Sweden,2007,9.0
7781,SWE,Sweden,2007,742.0
7782,SWE,Sweden,2007,0.023
7783,SWE,Sweden,2007,588.0
7784,SWE,Sweden,2007,0.065
7785,SWE,Sweden,2007,0.015
7786,SWE,Sweden,2007,1.0
7787,SWE,Sweden,2007,0.017
7788,SWE,Sweden,2007,0.005
7789,SWE,Sweden,2007,3319.0
7790,SWE,Sweden,2007,18.289
7791,SWE,Sweden,2007,19.388
7792,SWE,Sweden,2007,100.0
7793,SWE,Sweden,2007,18.0
7794,SWE,Sweden,2007,100.0
7795,SWE,Sweden,2007,17.053
7796,SWE,Sweden,2007,0.001
7797,SWE,Sweden,2007,100.0
7798,SWE,Sweden,2007,2834.0
7799,SWE,Sweden,2007,7718.0
7800,SWE,Sweden,2007,0.122
7801,SWE,Sweden,2007,45.249
7802,SWE,Sweden,2007,13.019
7803,SWE,Sweden,2007,0.015
7804,SWE,Sweden,2007,100.0
7805,SWE,Sweden,2007,74.0
7806,SWE,Sweden,2007,31.344
7807,SWE,Sweden,2007,0.004
7808,SWE,Sweden,2007,52.941
7809,SWE,Sweden,2007,55.637
7810,SWE,Sweden,2007,0.085
7811,SWE,Sweden,2007,413.0
7812,SWE,Sweden,2007,1806.0
7813,SWE,Sweden,2007,0.003
7814,SWE,Sweden,2007,100.0
7815,SWE,Sweden,2007,0.018
7816,SWE,Sweden,2007,9.973
7817,SWE,Sweden,2007,162.0
7818,SWE,Sweden,2007,50.0
7819,SWE,Sweden,2007,100.0
7820,SWE,Sweden,2007,767.0
7821,SWE,Sweden,2007,37.27
7822,SWE,Sweden,2007,117.0
7823,SWE,Sweden,2007,566.0
7824,SWE,Sweden,2007,1.81
7825,SWE,Sweden,2007,123.0
7826,SWE,Sweden,2007,35.507
7827,SWE,Sweden,2007,0.232
7828,SWE,Sweden,2007,0.131
7829,SWE,Sweden,2007,4.0
7830,SWE,Sweden,2007,8.913
7831,SWE,Sweden,2007,0.418
7832,SWE,Sweden,2007,53.09
7833,SWE,Sweden,2007,100.0
7834,SWE,Sweden,2007,5.556
7835,SWE,Sweden,2007,0.002
7836,SWE,Sweden,2007,7604.0
7837,SWE,Sweden,2007,0.004
7838,SWE,Sweden,2007,490.0
7839,SWE,Sweden,2007,9.64
7840,SWE,Sweden,2007,4037.0
7841,SWE,Sweden,2007,64.658
7842,SWE,Sweden,2007,70.238
7843,SWE,Sweden,2007,221.0
7844,SWE,Sweden,2007,21.833
7845,SWE,Sweden,2007,733.0
7846,SWE,Sweden,2008,125.0
7847,SWE,Sweden,2008,17.639
7848,SWE,Sweden,2008,0.024
7849,SWE,Sweden,2008,0.005
7850,SWE,Sweden,2008,0.001
7851,SWE,Sweden,2008,59.667
7852,SWE,Sweden,2008,15908.0
7853,SWE,Sweden,2008,1681.0
7854,SWE,Sweden,2008,0.008
7855,SWE,Sweden,2008,5945.0
7856,SWE,Sweden,2008,0.001
7857,SWE,Sweden,2008,0.056
7858,SWE,Sweden,2008,100.0
7859,SWE,Sweden,2008,0.105
7860,SWE,Sweden,2008,449.0
7861,SWE,Sweden,2008,51.613
7862,SWE,Sweden,2008,0.02
7863,SWE,Sweden,2008,2219.0
7864,SWE,Sweden,2008,4060.0
7865,SWE,Sweden,2008,100.0
7866,SWE,Sweden,2008,0.276
7867,SWE,Sweden,2008,27.0
7868,SWE,Sweden,2008,732.0
7869,SWE,Sweden,2008,45.29
7870,SWE,Sweden,2008,0.133
7871,SWE,Sweden,2008,46.0
7872,SWE,Sweden,2008,0.049
7873,SWE,Sweden,2008,0.001
7874,SWE,Sweden,2008,8039.0
7875,SWE,Sweden,2008,16.0
7876,SWE,Sweden,2008,100.0
7877,SWE,Sweden,2008,0.021
7878,SWE,Sweden,2008,0.013
7879,SWE,Sweden,2008,12.095
7880,SWE,Sweden,2008,0.004
7881,SWE,Sweden,2008,9.0
7882,SWE,Sweden,2008,37.371
7883,SWE,Sweden,2008,693.0
7884,SWE,Sweden,2008,87.0
7885,SWE,Sweden,2008,0.029
7886,SWE,Sweden,2008,228.0
7887,SWE,Sweden,2008,0.065
7888,SWE,Sweden,2008,0.016
7889,SWE,Sweden,2008,6.0
7890,SWE,Sweden,2008,0.019
7891,SWE,Sweden,2008,50.534
7892,SWE,Sweden,2008,0.119
7893,SWE,Sweden,2008,0.005
7894,SWE,Sweden,2008,3583.0
7895,SWE,Sweden,2008,43.841
7896,SWE,Sweden,2008,20.43
7897,SWE,Sweden,2008,1924.0
7898,SWE,Sweden,2008,155.0
7899,SWE,Sweden,2008,20.175
7900,SWE,Sweden,2008,100.0
7901,SWE,Sweden,2008,31.0
7902,SWE,Sweden,2008,11.842
7903,SWE,Sweden,2008,0.001
7904,SWE,Sweden,2008,100.0
7905,SWE,Sweden,2008,64.791
7906,SWE,Sweden,2008,0.004
7907,SWE,Sweden,2008,100.0
7908,SWE,Sweden,2008,19.355
7909,SWE,Sweden,2008,0.003
7910,SWE,Sweden,2008,0.007
7911,SWE,Sweden,2008,100.0
7912,SWE,Sweden,2008,553.0
7913,SWE,Sweden,2008,12.554
7914,SWE,Sweden,2008,0.004
7915,SWE,Sweden,2008,9416.0
7916,SWE,Sweden,2008,157.0
7917,SWE,Sweden,2008,29.032
7918,SWE,Sweden,2008,1003.0
7919,SWE,Sweden,2008,43.118
7920,SWE,Sweden,2008,67.982
7921,SWE,Sweden,2008,61.931
7922,SWE,Sweden,2008,632.0
7923,SWE,Sweden,2008,8.74
7924,SWE,Sweden,2008,4533.0
7925,SWE,Sweden,2008,276.0
7926,SWE,Sweden,2008,10.87
7927,SWE,Sweden,2008,125.0
7928,SWE,Sweden,2008,32.897
7929,SWE,Sweden,2008,0.236
7930,SWE,Sweden,2008,22.655
7931,SWE,Sweden,2008,823.0
7932,SWE,Sweden,2008,0.174
7933,SWE,Sweden,2008,30.0
7934,SWE,Sweden,2008,0.466
7935,SWE,Sweden,2008,48.141
7936,SWE,Sweden,2008,100.0
7937,SWE,Sweden,2008,121.0
7938,SWE,Sweden,2008,7.436
7939,SWE,Sweden,2009,6.599
7940,SWE,Sweden,2009,122.0
7941,SWE,Sweden,2009,17.435
7942,SWE,Sweden,2009,0.025
7943,SWE,Sweden,2009,0.004
7944,SWE,Sweden,2009,100.0
7945,SWE,Sweden,2009,0.002
7946,SWE,Sweden,2009,63.584
7947,SWE,Sweden,2009,16374.0
7948,SWE,Sweden,2009,1568.0
7949,SWE,Sweden,2009,0.007
7950,SWE,Sweden,2009,6064.0
7951,SWE,Sweden,2009,68.256
7952,SWE,Sweden,2009,0.001
7953,SWE,Sweden,2009,0.057
7954,SWE,Sweden,2009,100.0
7955,SWE,Sweden,2009,0.099
7956,SWE,Sweden,2009,587.0
7957,SWE,Sweden,2009,54.545
7958,SWE,Sweden,2009,0.026
7959,SWE,Sweden,2009,4452.0
7960,SWE,Sweden,2009,100.0
7961,SWE,Sweden,2009,0.303
7962,SWE,Sweden,2009,13.0
7963,SWE,Sweden,2009,465.0
7964,SWE,Sweden,2009,51.477
7965,SWE,Sweden,2009,0.145
7966,SWE,Sweden,2009,49.0
7967,SWE,Sweden,2009,0.001
7968,SWE,Sweden,2009,8399.0
7969,SWE,Sweden,2009,30.0
7970,SWE,Sweden,2009,0.001
7971,SWE,Sweden,2009,100.0
7972,SWE,Sweden,2009,0.014
7973,SWE,Sweden,2009,0.018
7974,SWE,Sweden,2009,11.671
7975,SWE,Sweden,2009,0.004
7976,SWE,Sweden,2009,13.0
7977,SWE,Sweden,2009,37.034
7978,SWE,Sweden,2009,860.0
7979,SWE,Sweden,2009,93.0
7980,SWE,Sweden,2009,0.03
7981,SWE,Sweden,2009,197.0
7982,SWE,Sweden,2009,0.068
7983,SWE,Sweden,2009,0.013
7984,SWE,Sweden,2009,12.0
7985,SWE,Sweden,2009,0.017
7986,SWE,Sweden,2009,51.295
7987,SWE,Sweden,2009,0.133
7988,SWE,Sweden,2009,0.005
7989,SWE,Sweden,2009,3321.0
7990,SWE,Sweden,2009,35.021
7991,SWE,Sweden,2009,14.002
7992,SWE,Sweden,2009,1911.0
7993,SWE,Sweden,2009,135.0
7994,SWE,Sweden,2009,24.873
7995,SWE,Sweden,2009,100.0
7996,SWE,Sweden,2009,55.0
7997,SWE,Sweden,2009,2277.0
7998,SWE,Sweden,2009,0.047
7999,SWE,Sweden,2009,0.004
8000,SWE,Sweden,2009,100.0
8001,SWE,Sweden,2009,21.818
8002,SWE,Sweden,2009,0.003
8003,SWE,Sweden,2009,0.006
8004,SWE,Sweden,2009,100.0
8005,SWE,Sweden,2009,451.0
8006,SWE,Sweden,2009,10.814
8007,SWE,Sweden,2009,0.002
8008,SWE,Sweden,2009,10136.0
8009,SWE,Sweden,2009,180.0
8010,SWE,Sweden,2009,23.636
8011,SWE,Sweden,2009,100.0
8012,SWE,Sweden,2009,997.0
8013,SWE,Sweden,2009,43.923
8014,SWE,Sweden,2009,68.528
8015,SWE,Sweden,2009,83.0
8016,SWE,Sweden,2009,68.564
8017,SWE,Sweden,2009,579.0
8018,SWE,Sweden,2009,8.199
8019,SWE,Sweden,2009,4853.0
8020,SWE,Sweden,2009,237.0
8021,SWE,Sweden,2009,13.502
8022,SWE,Sweden,2009,120.0
8023,SWE,Sweden,2009,28.763
8024,SWE,Sweden,2009,0.251
8025,SWE,Sweden,2009,20.93
8026,SWE,Sweden,2009,831.0
8027,SWE,Sweden,2009,0.181
8028,SWE,Sweden,2009,7.653
8029,SWE,Sweden,2009,0.49
8030,SWE,Sweden,2009,47.879
8031,SWE,Sweden,2009,32.0
8032,SWE,Sweden,2010,8.696
8033,SWE,Sweden,2010,130.0
8034,SWE,Sweden,2010,15.366
8035,SWE,Sweden,2010,0.024
8036,SWE,Sweden,2010,0.015
8037,SWE,Sweden,2010,100.0
8038,SWE,Sweden,2010,0.004
8039,SWE,Sweden,2010,58.14
8040,SWE,Sweden,2010,18801.0
8041,SWE,Sweden,2010,1505.0
8042,SWE,Sweden,2010,0.016
8043,SWE,Sweden,2010,7651.0
8044,SWE,Sweden,2010,0.002
8045,SWE,Sweden,2010,48.654
8046,SWE,Sweden,2010,0.059
8047,SWE,Sweden,2010,100.0
8048,SWE,Sweden,2010,0.114
8049,SWE,Sweden,2010,506.0
8050,SWE,Sweden,2010,15.625
8051,SWE,Sweden,2010,0.029
8052,SWE,Sweden,2010,2322.0
8053,SWE,Sweden,2010,4715.0
8054,SWE,Sweden,2010,100.0
8055,SWE,Sweden,2010,0.298
8056,SWE,Sweden,2010,68.0
8057,SWE,Sweden,2010,1115.0
8058,SWE,Sweden,2010,22.184
8059,SWE,Sweden,2010,0.142
8060,SWE,Sweden,2010,186.0
8061,SWE,Sweden,2010,0.042
8062,SWE,Sweden,2010,9055.0
8063,SWE,Sweden,2010,25.0
8064,SWE,Sweden,2010,0.001
8065,SWE,Sweden,2010,0.005
8066,SWE,Sweden,2010,100.0
8067,SWE,Sweden,2010,0.031
8068,SWE,Sweden,2010,0.014
8069,SWE,Sweden,2010,11.143
8070,SWE,Sweden,2010,0.003
8071,SWE,Sweden,2010,13.0
8072,SWE,Sweden,2010,40.695
8073,SWE,Sweden,2010,1040.0
8074,SWE,Sweden,2010,391.0
8075,SWE,Sweden,2010,0.024
8076,SWE,Sweden,2010,782.0
8077,SWE,Sweden,2010,0.065
8078,SWE,Sweden,2010,0.014
8079,SWE,Sweden,2010,122.0
8080,SWE,Sweden,2010,0.017
8081,SWE,Sweden,2010,48.162
8082,SWE,Sweden,2010,0.132
8083,SWE,Sweden,2010,0.004
8084,SWE,Sweden,2010,4061.0
8085,SWE,Sweden,2010,15.529
8086,SWE,Sweden,2010,27.456
8087,SWE,Sweden,2010,2095.0
8088,SWE,Sweden,2010,528.0
8089,SWE,Sweden,2010,100.0
8090,SWE,Sweden,2010,160.0
8091,SWE,Sweden,2010,0.01
8092,SWE,Sweden,2010,23.785
8093,SWE,Sweden,2010,0.004
8094,SWE,Sweden,2010,100.0
8095,SWE,Sweden,2010,76.25
8096,SWE,Sweden,2010,0.011
8097,SWE,Sweden,2010,0.022
8098,SWE,Sweden,2010,100.0
8099,SWE,Sweden,2010,506.0
8100,SWE,Sweden,2010,37.596
8101,SWE,Sweden,2010,0.003
8102,SWE,Sweden,2010,10667.0
8103,SWE,Sweden,2010,143.0
8104,SWE,Sweden,2010,8.125
8105,SWE,Sweden,2010,100.0
8106,SWE,Sweden,2010,875.0
8107,SWE,Sweden,2010,44.202
8108,SWE,Sweden,2010,67.519
8109,SWE,Sweden,2010,91.0
8110,SWE,Sweden,2010,57.178
8111,SWE,Sweden,2010,624.0
8112,SWE,Sweden,2010,8.09
8113,SWE,Sweden,2010,5089.0
8114,SWE,Sweden,2010,586.0
8115,SWE,Sweden,2010,62.287
8116,SWE,Sweden,2010,124.0
8117,SWE,Sweden,2010,33.621
8118,SWE,Sweden,2010,0.253
8119,SWE,Sweden,2010,13.75
8120,SWE,Sweden,2010,863.0
8121,SWE,Sweden,2010,0.214
8122,SWE,Sweden,2010,365.0
8123,SWE,Sweden,2010,8.239
8124,SWE,Sweden,2010,0.526
8125,SWE,Sweden,2010,47.708
8126,SWE,Sweden,2010,0.003
8127,SWE,Sweden,2011,7.632
8128,SWE,Sweden,2011,148.0
8129,SWE,Sweden,2011,18.874
8130,SWE,Sweden,2011,0.027
8131,SWE,Sweden,2011,0.02
8132,SWE,Sweden,2011,100.0
8133,SWE,Sweden,2011,0.001
8134,SWE,Sweden,2011,64.505
8135,SWE,Sweden,2011,21329.0
8136,SWE,Sweden,2011,1465.0
8137,SWE,Sweden,2011,0.007
8138,SWE,Sweden,2011,10157.0
8139,SWE,Sweden,2011,0.002
8140,SWE,Sweden,2011,66.124
8141,SWE,Sweden,2011,0.064
8142,SWE,Sweden,2011,100.0
8143,SWE,Sweden,2011,0.098
8144,SWE,Sweden,2011,447.0
8145,SWE,Sweden,2011,66.667
8146,SWE,Sweden,2011,0.018
8147,SWE,Sweden,2011,2219.0
8148,SWE,Sweden,2011,8331.0
8149,SWE,Sweden,2011,100.0
8150,SWE,Sweden,2011,0.382
8151,SWE,Sweden,2011,78.0
8152,SWE,Sweden,2011,734.0
8153,SWE,Sweden,2011,58.498
8154,SWE,Sweden,2011,0.131
8155,SWE,Sweden,2011,204.0
8156,SWE,Sweden,2011,0.039
8157,SWE,Sweden,2011,8776.0
8158,SWE,Sweden,2011,26.0
8159,SWE,Sweden,2011,0.001
8160,SWE,Sweden,2011,0.005
8161,SWE,Sweden,2011,100.0
8162,SWE,Sweden,2011,0.02
8163,SWE,Sweden,2011,0.012
8164,SWE,Sweden,2011,11.234
8165,SWE,Sweden,2011,0.004
8166,SWE,Sweden,2011,47.621
8167,SWE,Sweden,2011,676.0
8168,SWE,Sweden,2011,65.0
8169,SWE,Sweden,2011,0.025
8170,SWE,Sweden,2011,1022.0
8171,SWE,Sweden,2011,0.06
8172,SWE,Sweden,2011,0.01
8173,SWE,Sweden,2011,0.018
8174,SWE,Sweden,2011,41.146
8175,SWE,Sweden,2011,0.223
8176,SWE,Sweden,2011,0.004
8177,SWE,Sweden,2011,3640.0
8178,SWE,Sweden,2011,39.921
8179,SWE,Sweden,2011,20.165
8180,SWE,Sweden,2011,2396.0
8181,SWE,Sweden,2011,740.0
8182,SWE,Sweden,2011,19.961
8183,SWE,Sweden,2011,100.0
8184,SWE,Sweden,2011,39.0
8185,SWE,Sweden,2011,13.0
8186,SWE,Sweden,2011,0.004
8187,SWE,Sweden,2011,100.0
8188,SWE,Sweden,2011,0.002
